File_ID,Department,File_Type,Size_GB,Last_Access_Date,Storage_Tier,Monthly_Cost_USD
F02887,Sales,Other,0.93,2023-10-31,S3 Standard,0.0214
F02888,HR,Other,4.85,2025-06-30,S3 IA,0.0606
F02889,Marketing,Other,6.35,2025-03-04,S3 Standard,0.146
F02890,Marketing,Backup,4.21,2024-03-16,Glacier,0.0168
F02891,Sales,Other,6.7,2023-10-03,S3 Standard,0.1541
F02892,Engineering,Media,0.76,2024-07-12,S3 Standard,0.0175
F02893,HR,Media,10.71,2025-08-16,S3 Standard,0.2463
F02894,Sales,Document,4.37,2025-08-20,S3 IA,0.0546
F02895,Sales,Backup,0.68,2024-06-23,S3 IA,0.0085
F02896,HR,Document,3.1,2025-03-20,S3 Standard,0.0713
F02897,HR,Media,9.31,2025-07-28,S3 Standard,0.2141
F02898,Marketing,Media,11.39,2024-10-20,S3 IA,0.1424
F02899,Engineering,Log,1.54,2023-09-14,S3 Standard,0.0354
F02900,Engineering,Other,6.21,2024-04-04,S3 Standard,0.1428
F02901,HR,Media,0.53,2025-08-05,S3 Standard,0.0122
F02902,Finance,Document,0.17,2023-10-29,S3 Standard,0.0039
F02903,Sales,Document,4.11,2024-10-28,S3 Standard,0.0945
F02904,Sales,Other,5.93,2025-07-21,S3 Standard,0.1364
F02905,HR,Other,7.94,2024-11-18,S3 Standard,0.1826
F02906,Finance,Log,2.08,2024-04-20,S3 IA,0.026
F02907,Marketing,Backup,0.03,2025-01-11,S3 Standard,0.0007
F02908,HR,Document,3.27,2023-11-29,S3 IA,0.0409
F02909,HR,Other,0.08,2025-04-26,S3 Standard,0.0018
F02910,Sales,Document,0.48,2025-03-13,S3 IA,0.006
F02911,HR,Other,1.98,2023-10-19,S3 Standard,0.0455
F02912,HR,Media,2.87,2024-11-22,S3 IA,0.0359
F02913,HR,Document,1.64,2025-05-02,S3 Standard,0.0377
F02914,Sales,Media,4.36,2024-01-16,S3 IA,0.0545
F02915,Marketing,Document,0.28,2023-10-18,S3 Standard,0.0064
F02916,Marketing,Backup,0.78,2025-08-11,S3 Standard,0.0179
F02917,HR,Log,5.94,2024-07-18,Glacier,0.0238
F02918,Sales,Media,0.77,2025-01-20,S3 Standard,0.0177
F02919,Marketing,Other,5.11,2025-08-03,S3 Standard,0.1175
F02920,Marketing,Backup,0.28,2024-10-18,Glacier,0.0011
F02921,Marketing,Document,2.62,2024-03-26,S3 Standard,0.0603
F02922,Sales,Media,0.98,2025-08-11,S3 Standard,0.0225
F02923,Sales,Document,0.58,2025-06-28,Glacier,0.0023
F02924,HR,Document,4.19,2024-07-16,S3 Standard,0.0964
F02925,Engineering,Document,13.18,2024-03-08,S3 IA,0.1648
F02926,Marketing,Log,0.28,2024-07-12,S3 Standard,0.0064
F02927,Engineering,Log,2.74,2024-12-19,S3 IA,0.0343
F02928,Sales,Other,6.15,2024-08-06,S3 Standard,0.1414
F02929,Sales,Media,3.11,2023-12-03,Glacier,0.0124
F02930,Sales,Backup,8.21,2024-05-04,S3 Standard,0.1888
F02931,Engineering,Backup,0.99,2024-04-09,S3 Standard,0.0228
F02932,Sales,Backup,16.04,2024-09-19,S3 IA,0.2005
F02933,HR,Document,2.43,2024-05-12,S3 Standard,0.0559
F02934,Sales,Log,2.09,2024-01-11,S3 IA,0.0261
F02935,Finance,Media,10.38,2023-11-24,S3 IA,0.1298
F02936,Engineering,Document,4.15,2025-02-17,S3 Standard,0.0955
F02937,Finance,Log,3.63,2024-01-02,S3 IA,0.0454
F02938,Sales,Log,6.49,2024-08-05,S3 Standard,0.1493
F02939,HR,Media,4.34,2025-03-03,S3 Standard,0.0998
F02940,Marketing,Media,0.89,2024-10-14,S3 Standard,0.0205
F02941,Sales,Media,5.61,2024-01-19,S3 IA,0.0701
F02942,HR,Document,0.72,2024-06-06,S3 Standard,0.0166
F02943,Engineering,Other,8.2,2025-03-18,S3 IA,0.1025
F02944,Finance,Media,22.9,2024-04-14,S3 Standard,0.5267
F02945,Finance,Other,2.37,2024-01-23,S3 IA,0.0296
F02946,Finance,Document,2.94,2024-10-13,S3 Standard,0.0676
F02947,Engineering,Other,0.24,2024-10-18,S3 IA,0.003
F02948,HR,Backup,0.07,2024-12-31,S3 Standard,0.0016
F02949,Engineering,Other,12.72,2023-12-11,S3 Standard,0.2926
F02950,Finance,Media,0.69,2025-05-08,S3 Standard,0.0159
F02951,Sales,Document,2.95,2025-03-22,S3 IA,0.0369
F02952,Marketing,Media,8.45,2024-01-11,S3 Standard,0.1943
F02953,Engineering,Backup,11.01,2025-08-21,S3 IA,0.1376
F02954,Engineering,Media,3.66,2023-10-19,S3 Standard,0.0842
F02955,HR,Media,4.16,2025-03-21,S3 IA,0.052
F02956,HR,Media,5.54,2023-09-30,S3 Standard,0.1274
F02957,Engineering,Log,16.27,2024-06-14,S3 Standard,0.3742
F02958,Finance,Backup,4.61,2023-12-30,S3 Standard,0.106
F02959,Marketing,Media,4.1,2024-05-27,S3 Standard,0.0943
F02960,HR,Media,0.07,2024-12-06,S3 Standard,0.0016
F02961,Finance,Media,0.42,2024-01-08,Glacier,0.0017
F02962,Sales,Document,4.3,2023-12-28,Glacier,0.0172
F02963,HR,Log,13.76,2025-06-13,S3 IA,0.172
F02964,Finance,Document,10.08,2024-05-22,S3 Standard,0.2318
F02965,Finance,Log,20.25,2025-08-13,S3 Standard,0.4657
F02966,Marketing,Media,3.75,2024-04-20,S3 IA,0.0469
F02967,Marketing,Backup,7.75,2024-10-13,S3 Standard,0.1782
F02968,Sales,Other,9.18,2025-02-27,Glacier,0.0367
F02969,Finance,Other,5.22,2024-03-06,S3 Standard,0.1201
F02970,Finance,Media,2.07,2024-02-29,Glacier,0.0083
F02971,Marketing,Document,3.17,2023-09-17,S3 Standard,0.0729
F02972,HR,Backup,9.76,2025-08-02,S3 IA,0.122
F02973,HR,Log,1.77,2024-10-22,S3 Standard,0.0407
F02974,Engineering,Media,12.87,2025-04-20,S3 IA,0.1609
F02975,Marketing,Backup,1.31,2023-12-21,S3 Standard,0.0301
F02976,Engineering,Backup,6.92,2024-04-24,S3 IA,0.0865
F02977,Marketing,Log,4.98,2025-08-29,S3 IA,0.0623
F02978,Sales,Backup,6.92,2024-05-11,S3 Standard,0.1592
F02979,Finance,Document,2.88,2025-05-14,S3 Standard,0.0662
F02980,Sales,Document,13.49,2025-01-31,S3 Standard,0.3103
F02981,Marketing,Document,5.0,2024-04-21,S3 Standard,0.115
F02982,Finance,Backup,1.7,2024-04-23,S3 Standard,0.0391
F02983,HR,Document,5.09,2025-08-13,S3 Standard,0.1171
F02984,HR,Log,1.69,2025-06-27,S3 Standard,0.0389
F02985,Engineering,Backup,1.74,2025-08-02,S3 IA,0.0218
F02986,Marketing,Other,2.55,2024-05-11,S3 IA,0.0319
F02987,Marketing,Backup,9.57,2024-05-13,S3 Standard,0.2201
F02988,HR,Log,3.47,2025-01-12,S3 IA,0.0434
F02989,Sales,Other,5.68,2025-02-19,S3 IA,0.071
F02990,Finance,Backup,2.49,2024-07-01,S3 Standard,0.0573
F02991,Sales,Document,1.53,2024-05-10,S3 Standard,0.0352
F02992,Sales,Media,15.47,2023-12-02,S3 Standard,0.3558
F02993,HR,Media,4.63,2025-05-24,S3 IA,0.0579
F02994,HR,Document,13.59,2025-07-01,S3 IA,0.1699
F02995,HR,Media,1.14,2023-11-01,S3 Standard,0.0262
F02996,Engineering,Media,0.79,2025-04-17,S3 IA,0.0099
F02997,Sales,Document,9.68,2025-02-05,S3 Standard,0.2226
F02998,Marketing,Document,5.71,2023-10-10,S3 Standard,0.1313
F02999,Finance,Backup,1.03,2025-04-15,S3 IA,0.0129
F03000,Engineering,Backup,1.57,2024-12-18,S3 IA,0.0196
